,explrtr,year,Qnum2,type,blue,green,red,nir,nirb,re1,re2,re3,swir1,swir2,month
281,ALB,2020,AEG42_01,grassland,245,583,276,4133,3901,971,3096,3723,1745,771,6
282,ALB,2020,AEG48_07,grassland,546,877,760,3326,3168,1446,2638,2960,2711,1493,6
283,ALB,2020,AEG37_02,grassland,627,961,943,3984,3667,1481,2915,3468,3062,1702,6
284,ALB,2020,AEG37_06,grassland,634,968,919,4006,3796,1481,2934,3497,3073,1701,6
285,ALB,2020,AEG37_08,grassland,619,943,888,3997,3816,1471,2939,3523,3016,1666,6
286,ALB,2020,AEG37_09,grassland,517,849,791,3878,3690,1338,2901,3460,2688,1434,6
287,ALB,2020,AEG41_02,grassland,352,695,431,4403,4242,1104.5,3338,4029,2152.5,1021,6
288,ALB,2020,AEG41_03,grassland,353,696,433,4404,4250,1103,3343,4039,2147,1021,6
289,ALB,2020,AEG41_04,grassland,353,696,433,4404,4250,1103,3343,4039,2147,1021,6
290,ALB,2020,AEG41_05,grassland,354,699,440,4324,4207,1108,3297,3980,2118,1016,6
291,ALB,2020,AEG41_06,grassland,354,699,440,4324,4207,1108,3297,3980,2118,1016,6
292,ALB,2020,AEG41_07,grassland,352,707,443,4241,4127,1117,3244,3900,2109,1022,6
293,ALB,2020,AEG41_08,grassland,352,707,443,4241,4127,1117,3244,3900,2109,1022,6
294,ALB,2020,AEG41_09,grassland,356,712,454,4342,4280,1139,3334,4018,2017,976,6
295,ALB,2020,AEG41_10,grassland,356,712,454,4342,4280,1139,3334,4018,2017,976,6
296,ALB,2020,AEG10_02,grassland,447,802,632,4035,3741,1274,3062,3583,2698,1297,6
297,ALB,2020,AEG10_06,grassland,389,748,562,3898,3637,1229,2961,3447,2597,1254,6
298,ALB,2020,AEG10_08,grassland,408,757,591,3839,3596,1206,2924,3401,2541,1214,6
299,ALB,2020,AEG22_04,grassland,433.5,889.5,488,4786.5,4623,1452,3713.5,4322.5,2674.5,1261,6
300,ALB,2020,AEG22_05,grassland,458,960,508,4871,4759,1518,3810,4430,2820,1327,6
301,ALB,2020,AEG44_01,grassland,412,796,561,4234,4139,1302,3184,3792,2278,1115,6
302,ALB,2020,AEG44_02,grassland,412,796,561,4234,4139,1302,3184,3792,2278,1115,6
303,ALB,2020,AEG44_03,grassland,416,770,601,3732,3657,1230,2850,3338,2259,1131,6
304,ALB,2020,AEG44_09,grassland,321,676,416,4031,3708,1180,3076,3600,2103,970,6
305,ALB,2020,AEG44_10,grassland,321,676,416,4031,3708,1180,3076,3600,2103,970,6
306,ALB,2020,AEG07_04,grassland,445,824,662,3862,3622,1369,2968,3445,2620,1265,6
307,ALB,2020,AEG07_06,grassland,461,846,664,3896,3690,1394,2983,3446,2668,1295,6
308,ALB,2020,AEG13_01,grassland,373,676,550,3721,3459,1104,2781,3340,2428,1234,6
309,ALB,2020,AEG13_03,grassland,646,1030,947,4299,4012,1697,3130,3696,3518,1986,6
310,ALB,2020,AEG13_04,grassland,646,1030,947,4299,4012,1697,3130,3696,3518,1986,6
311,ALB,2020,AEG15_04,grassland,425,820,495,5591,5326,1278,4201,5278,2233,1062,6
312,ALB,2020,AEG06_01,grassland,564,809,852,3700,2783,1416,2758,3328,2278,1471,6
313,ALB,2020,AEG25_02,grassland,379,713,546,3757,3514,1205,2859,3316,2348,1107,6
314,ALB,2020,AEG25_03,grassland,379,713,546,3757,3514,1205,2859,3316,2348,1107,6
315,ALB,2020,AEG25_04,grassland,370,705,533,4023,3807,1207,3002,3517,2339,1102,6
316,ALB,2020,AEG25_06,grassland,328,661,465,3994,4055,1105,2975,3508,2214,1047,6
317,ALB,2020,AEG25_07,grassland,328,661,465,3994,4055,1105,2975,3508,2214,1047,6
318,ALB,2020,AEG25_09,grassland,237,515,310,3909,3746,986,2866,3433,2066,984,6
319,ALB,2020,AEG25_10,grassland,221.5,477.5,288,3803.5,3497,963,2773.5,3330,2040.5,979,6
320,ALB,2020,AEG16_01,grassland,467,892,640,4056,3907,1453,3184,3647,2578,1312,6
321,ALB,2020,AEG17_02,grassland,339,752.5,463.5,4611,4403.5,1271.5,3505.5,4152.5,2194,973.5,6
322,ALB,2020,AEG17_07,grassland,345,778,451,4601,4581,1229,3520,4142,2125,945,6
323,ALB,2020,AEG17_10,grassland,328,705,444,4374,4235,1183,3340,3923,2162,975,6
324,ALB,2020,AEG39_02,grassland,325,682,390,3991,3903,1007,3072,3653,1979,893,6
325,ALB,2020,AEG39_03,grassland,325,692,365,4169,4235,1065,3230,3837,2079,948,6
326,ALB,2020,AEG39_06,grassland,476,893,586,4607,4438,1398,3472,4153,2560,1287,6
327,ALB,2020,AEG39_08,grassland,333,672,387,4373,4056,1088,3381,4041,2081,949,6
328,ALB,2020,AEG40_01,grassland,354,755,392,4337,4380,1164,3462,3989,2040,921,6
329,ALB,2020,AEG40_03,grassland,368,756,448,4187,4106,1191,3297,3853,2140,983,6
330,ALB,2020,AEG50_01,grassland,304,688,355,4771,4542,1126,3654,4413,1920,869,6
331,ALB,2020,AEG12_02,grassland,319,617,396,4069,3911,1016,3003,3703,2010,944,6
332,ALB,2020,AEG12_03,grassland,319,617,396,4069,3911,1016,3003,3703,2010,944,6
333,ALB,2020,AEG12_06,grassland,327,617,404,4079,3952,1024,3008,3704,2021,954,6
334,ALB,2020,AEG12_08,grassland,306,600,381,3946,3816,986,2913,3586,1927,904,6
335,ALB,2020,AEG14_07,grassland,325,664,436,4387,4202,1162,3319,3985,1991,936,6
336,ALB,2020,AEG19_01,grassland,387,717,478,5063,4916,1194,3600,4540,2099,984,6
337,ALB,2020,AEG29_01,grassland,530,876,777,3732,3456,1426,2816,3252,2833,1475,6
338,ALB,2020,AEG29_02,grassland,522.5,870,768,3713.5,3438,1413,2800,3231,2818,1467,6
339,ALB,2020,AEG29_03,grassland,515,864,759,3695,3420,1400,2784,3210,2803,1459,6
340,ALB,2020,AEG29_04,grassland,515,864,759,3695,3420,1400,2784,3210,2803,1459,6
341,ALB,2020,AEG29_05,grassland,510,850,756,3702,3426,1396,2778,3216,2807,1462,6
342,ALB,2020,AEG29_06,grassland,510,850,756,3702,3426,1396,2778,3216,2807,1462,6
343,ALB,2020,AEG29_07,grassland,512,860,748,3728,3500,1396,2804,3254,2822,1464,6
344,ALB,2020,AEG29_08,grassland,512,860,748,3728,3500,1396,2804,3254,2822,1464,6
345,ALB,2020,AEG29_09,grassland,511,859,742,3730,3550,1386,2805,3261,2805,1453,6
346,ALB,2020,AEG29_10,grassland,511,859,742,3730,3550,1386,2805,3261,2805,1453,6
347,ALB,2020,AEG03_02,grassland,433.5,768,617.5,3640.5,3465.5,1252.5,2764.5,3213,2348,1176,6
348,ALB,2020,AEG03_04,grassland,389,734,592,3490,3337,1227,2669,3091,2365,1178,6
349,ALB,2020,AEG03_09,grassland,499,844,691,3682,3556,1295,2836,3303,2109,1113,6
350,ALB,2020,AEG31_02,grassland,521,856,798,3457,3271,1422,2644,3026,2949,1622,6
351,ALB,2020,AEG31_03,grassland,522,857,813,3458,3273,1419,2623,3018,2947,1622,6
352,ALB,2020,AEG31_04,grassland,522,857,813,3458,3273,1419,2623,3018,2947,1622,6
353,ALB,2020,AEG31_05,grassland,529,869,812,3462,3258,1409,2631,3021,2908,1600,6
354,ALB,2020,AEG31_06,grassland,529,869,812,3462,3258,1409,2631,3021,2908,1600,6
355,ALB,2020,AEG31_07,grassland,515,849,793,3452,3239,1380,2629,3012,2846,1558,6
356,ALB,2020,AEG31_08,grassland,515,849,793,3452,3239,1380,2629,3012,2846,1558,6
357,ALB,2020,AEG31_10,grassland,487,819,738,3476,3269,1368,2653,3039,2803,1529,6
358,ALB,2020,AEG35_04,grassland,358,670,559,3798,3634,1139,2809,3395,2107,1063,6
359,ALB,2020,AEG45_01,grassland,376.5,690.5,458.5,3251.5,3179.5,1057.5,2551.5,2992.5,1680.5,825.5,6
360,ALB,2020,AEG45_02,grassland,381,692,453,3214,3196,1012,2543,2989,1622,784,6
361,ALB,2020,AEG45_04,grassland,398,811,463,4540,4468,1268,3605,4214,2239,1048,6
362,ALB,2020,AEG08_02,grassland,485,850,700,3853,3668,1397,2982,3445,2657,1315,6
363,ALB,2020,AEG08_03,grassland,485,846,695,3858,3665,1400,2984,3446,2651,1311,6
364,ALB,2020,AEG08_05,grassland,507,889,691,4092,3896,1432,3175,3678,2703,1306,6
365,ALB,2020,AEG08_06,grassland,507,889,691,4092,3896,1432,3175,3678,2703,1306,6
366,ALB,2020,AEG08_07,grassland,491,874,666,4136,3939,1424,3205,3715,2682,1290,6
367,ALB,2020,AEG08_08,grassland,491,874,666,4136,3939,1424,3205,3715,2682,1290,6
368,ALB,2020,AEG08_09,grassland,493.5,875.5,670.5,4143,3939,1426,3207.5,3719.5,2676.5,1286,6
369,ALB,2020,AEG27_01,grassland,465,687,592,2732.5,2652.5,1098,2152,2456,2020,1049.5,6
370,ALB,2020,AEG11_02,grassland,385,793.5,497.5,4932,4887.5,1251.5,3680,4440.5,1928.5,865.5,6
371,ALB,2020,AEG30_02,grassland,351,682,507,3737,3560,1126,2857,3383,2189,1078,6
372,ALB,2020,AEG32_03,grassland,387,713,528,4073,3890,1239,3058,3689,2031,964,6
373,ALB,2020,AEG32_04,grassland,387,713,528,4073,3890,1239,3058,3689,2031,964,6
374,ALB,2020,AEG32_05,grassland,353,650,447,3815,3621,1070,2890,3461,1824,845,6
375,ALB,2020,AEG32_06,grassland,353,650,447,3815,3621,1070,2890,3461,1824,845,6
376,ALB,2020,AEG32_07,grassland,362,659,496,3967,3740,1139,2980,3595,1883,886,6
377,ALB,2020,AEG32_08,grassland,362,659,496,3967,3740,1139,2980,3595,1883,886,6
378,ALB,2020,AEG34_08,grassland,443,822,595,4145,3913,1348,3209,3724,2522,1234,6
379,ALB,2020,AEG49_03,grassland,458,838,709,4268,4018,1472,3190,3729,2786,1334,6
380,ALB,2020,AEG49_05,grassland,454,833,690,4269,4035,1475,3196,3736,2785,1332,6
381,ALB,2020,AEG49_07,grassland,455,833,679,4269,4038,1477,3223,3740,2772,1329,6
382,ALB,2020,AEG49_08,grassland,455,833,679,4269,4038,1477,3223,3740,2772,1329,6
383,ALB,2020,AEG49_10,grassland,458,830,690,4248,3999,1428,3160,3693,2639,1256,6
384,ALB,2020,AEG20_04,grassland,423,952,596,5103,4914,1548,3893,4580,2301,1085,6
385,ALB,2020,AEG09_01,grassland,523,852,796,3427,3291,1396,2639,3014,2736,1430,6
386,ALB,2020,AEG26_01,grassland,617,949,935,3500,3295,1491,2686,3079,2860,1507,6
387,ALB,2020,AEG47_01,grassland,550,931,804,3836,3553,1507,2984,3410,2783,1452,6
388,ALB,2020,AEG42_02,grassland,245,583,276,4133,3901,971,3096,3723,1745,771,6
389,ALB,2020,AEG48_02,grassland,593,910,826,3233,2994,1404,2537,2871,2683,1501,6
390,ALB,2020,AEG07_01,grassland,440,819,642,3872,3618,1370,2989,3455,2621,1268,6
391,ALB,2020,AEG15_02,grassland,443,859,506,5499,5354,1273,4149,5196,2208,1054,6
392,ALB,2020,AEG46_02,grassland,368,758,439,4347,4218,1196,3319,3950,2085,960,6
393,ALB,2020,AEG06_02,grassland,545,771,773.5,3440.5,2749.5,1256.5,2514,3060.5,2075.5,1297.5,6
394,ALB,2020,AEG25_01,grassland,384.5,718.5,548.5,3731,3512,1204,2842,3295.5,2346,1107.5,6
395,ALB,2020,AEG16_02,grassland,412,820,590,3951,3803,1365,3081,3539,2510,1263,6
396,ALB,2020,AEG17_01,grassland,339,745,463.5,4571,4326.5,1271.5,3469.5,4123.5,2216.5,983,6
397,ALB,2020,AEG39_01,grassland,325,682,390,3991,3903,1007,3072,3653,1979,893,6
398,ALB,2020,AEG50_02,grassland,303.5,686.5,353.5,4725.5,4499.5,1115,3607.5,4360.5,1923,873,6
399,ALB,2020,AEG12_10,grassland,309.5,604,389.5,3954,3809.5,1003.5,2921,3589.5,1949.5,917.5,6
400,ALB,2020,AEG14_01,grassland,575,924,828,4076,3822,1508,3092,3608,2970,1628,6
401,ALB,2020,AEG19_10,grassland,371,694,470,4787,4548,1161,3394,4281,2072,976,6
402,ALB,2020,AEG03_01,grassland,478,802,643,3791,3594,1278,2860,3335,2331,1174,6
403,ALB,2020,AEG35_02,grassland,358,663,541,3747,3574,1127,2795,3356,2108,1053,6
404,ALB,2020,AEG27_02,grassland,426,517,440,1818,1819,803,1454,1638,1399,734,6
405,ALB,2020,AEG27_05,grassland,544,905,804,3645,3504,1398,2826,3241,2588,1337,6
406,ALB,2020,AEG27_10,grassland,474,828,704,3704,3530.5,1336,2858,3306.5,2453.5,1257.5,6
407,ALB,2020,AEG28_01,grassland,471.5,877,609,4730,4500.5,1441.5,3630,4244.5,2696,1240.5,6
408,ALB,2020,AEG28_02,grassland,466,873,608,4734,4506,1443,3645,4260,2701,1244,6
409,ALB,2020,AEG28_04,grassland,487,905,628,4652,4474,1453,3592,4195,2714,1260,6
410,ALB,2020,AEG28_06,grassland,496,911,625,4628,4475,1490,3562,4148,2742,1294,6
411,ALB,2020,AEG28_09,grassland,500,934,636,4625,4460,1482,3558,4151,2729,1283,6
412,ALB,2020,AEG33_02,grassland,481,809,713,3938,3727,1410,2974,3456,2658,1288,6
413,ALB,2020,AEG33_03,grassland,454,589,474,2623,2677,895,1992,2335,1678,803,6
414,ALB,2020,AEG33_04,grassland,454,589,474,2623,2677,895,1992,2335,1678,803,6
415,ALB,2020,AEG33_05,grassland,458,798,681,3924,3725,1375,2950,3453,2613,1257,6
416,ALB,2020,AEG33_06,grassland,458,798,681,3924,3725,1375,2950,3453,2613,1257,6
417,ALB,2020,AEG33_07,grassland,451,793,669,3924,3736,1367,2953,3454,2593,1251,6
418,ALB,2020,AEG33_08,grassland,451,793,669,3924,3736,1367,2953,3454,2593,1251,6
419,ALB,2020,AEG33_09,grassland,446,782,649,3940,3751,1353,2960,3475,2584,1247,6
420,ALB,2020,AEG33_10,grassland,446,782,649,3940,3751,1353,2960,3475,2584,1247,6
421,ALB,2020,AEG01_01,grassland,425,739,666,3719,3555,1197,2799,3342,2482,1287,6
422,ALB,2020,AEG01_02,grassland,425,739,666,3719,3555,1197,2799,3342,2482,1287,6
423,ALB,2020,AEG01_07,grassland,569,906,818,3862,3627,1425,2890,3358,2840,1546,6
424,ALB,2020,AEG01_08,grassland,569,906,818,3862,3627,1425,2890,3358,2840,1546,6
425,ALB,2020,AEG11_01,grassland,429,844,549,4987,5046,1287,3735,4480,1932,878,6
426,ALB,2020,AEG11_07,grassland,317,716,446,4896,4622,1234,3666,4382,1925,854,6
427,ALB,2020,AEG11_08,grassland,317,716,446,4896,4622,1234,3666,4382,1925,854,6
428,ALB,2020,AEG11_10,grassland,312,683,422,4699,4507,1159,3498,4224,1907,845,6
429,ALB,2020,AEG18_01,grassland,379,702,414,4347,3994,1077,3316,4005,2009,951,6
430,ALB,2020,AEG18_02,grassland,379,702,414,4347,3994,1077,3316,4005,2009,951,6
431,ALB,2020,AEG02_01,grassland,217,515,249,4901,4472,900,3555,4629,1932,838,6
432,ALB,2020,AEG02_02,grassland,236,554,267,4969,4731.5,920,3605,4712.5,1946.5,847,6
433,ALB,2020,AEG02_04,grassland,255,593,285,5037,4991,940,3655,4796,1961,856,6
434,ALB,2020,AEG02_05,grassland,276,624,313,5079,5166,951,3652,4810,1959,859,6
435,ALB,2020,AEG02_08,grassland,277,613,320,5119,5004,960,3669,4741,1957,859,6
436,ALB,2020,AEG02_09,grassland,278,602,360,4873,4668,981,3506,4474,1978,890,6
437,ALB,2020,AEG02_10,grassland,278,602,360,4873,4668,981,3506,4474,1978,890,6
438,ALB,2020,AEG21_01,grassland,380,716,546,3783,3544,1131,2906,3433,2211,1108,6
439,ALB,2020,AEG21_02,grassland,380,716,546,3783,3544,1131,2906,3433,2211,1108,6
440,ALB,2020,AEG21_03,grassland,399,753,588,3975,3749,1205,3056,3594,2394,1218,6
441,ALB,2020,AEG21_04,grassland,399,753,588,3975,3749,1205,3056,3594,2394,1218,6
442,ALB,2020,AEG21_06,grassland,389,752,569,3989,3794,1202,3065,3599,2398,1225,6
443,ALB,2020,AEG21_07,grassland,390,753,562,3942,3744,1196,3041,3570,2389,1218,6
444,ALB,2020,AEG23_02,grassland,351,732.5,423.5,4322,4050,1184.5,3295,3878.5,2309,1053.5,6
445,ALB,2020,AEG23_05,grassland,346,724,406,4357,4108,1161,3325,3921,2258,1010,6
446,ALB,2020,AEG23_06,grassland,346,724,406,4357,4108,1161,3325,3921,2258,1010,6
447,ALB,2020,AEG23_07,grassland,341,730,403,4373,4146,1160,3343,3941,2243,1003,6
448,ALB,2020,AEG23_08,grassland,341,730,403,4373,4146,1160,3343,3941,2243,1003,6
449,ALB,2020,AEG23_09,grassland,342,729,404,4327,4121,1144,3328,3922,2223,992,6
450,ALB,2020,AEG23_10,grassland,342,729,404,4327,4121,1144,3328,3922,2223,992,6
451,ALB,2020,AEG24_02,grassland,296,683,376,4733,4629,1112,3601,4400,2010,899,6
452,ALB,2020,AEG24_04,grassland,326,708,361,4978,4801,1124,3807,4627,1998,864,6
453,ALB,2020,AEG24_05,grassland,327,730,376,4999,4831,1165,3859,4649,2016,866,6
454,ALB,2020,AEG24_07,grassland,323,727,368,5029,4823,1164,3880,4667,2017,866,6
455,ALB,2020,AEG24_08,grassland,323,727,368,5029,4823,1164,3880,4667,2017,866,6
456,ALB,2020,AEG30_01,grassland,351,682,507,3737,3560,1126,2857,3383,2189,1078,6
457,ALB,2020,AEG30_04,grassland,337,661,479,3827,3575,1104,2918,3481,2137,1026,6
458,ALB,2020,AEG30_05,grassland,309,641,442,3892,3717,1088,2962,3539,2098,991,6
459,ALB,2020,AEG30_07,grassland,295,639,420,3983,3834,1082,3026,3612,2066,963,6
460,ALB,2020,AEG30_08,grassland,295,639,420,3983,3834,1082,3026,3612,2066,963,6
461,ALB,2020,AEG30_10,grassland,304,649,429,4037,3829,1094,3068,3655,2080,967,6
462,ALB,2020,AEG36_01,grassland,258,544,348,3984,3705,960,2933,3557,1765,796,6
463,ALB,2020,AEG36_02,grassland,258.5,542.5,346,3985,3729,960,2930,3578,1759,790,6
464,ALB,2020,AEG36_06,grassland,246,544,332,3983,3855,964,2922,3621,1753,781,6
465,ALB,2020,AEG36_10,grassland,252,559,329,4126,3936,973,3050,3731,1759,779,6
466,ALB,2020,AEG38_01,grassland,310,652,440,3863,3640,1092,2885,3452,1992,967,6
467,ALB,2020,AEG43_01,grassland,442,837,577,4423,4403,1280,3385,4040,2237,1106,6
468,ALB,2020,AEG43_02,grassland,442,837,577,4423,4403,1280,3385,4040,2237,1106,6
469,ALB,2020,AEG43_04,grassland,442,843,591,4400,4293,1298,3383,4003,2251,1117,6
470,ALB,2020,AEG05_01,grassland,342,619,440,3763,3740,1017,2767,3370,1806,834,6
471,ALB,2020,AEG05_07,grassland,322,628,446,4083,3678,1050,2919,3617,1905,907,6
472,ALB,2020,AEG05_08,grassland,322,628,446,4083,3678,1050,2919,3617,1905,907,6
473,ALB,2020,AEG05_10,grassland,322,617,446,3932,3694,996,2815,3496,1831,856,6
474,ALB,2020,AEG32_01,grassland,371,655,464,3738,3559,1129,2851,3404,1868,890,6
475,ALB,2020,AEG32_02,grassland,371,655,464,3738,3559,1129,2851,3404,1868,890,6
476,ALB,2020,AEG32_09,grassland,371,687,535,4025,3843,1212,3047,3614,2004,958,6
477,ALB,2020,AEG32_10,grassland,371,687,535,4025,3843,1212,3047,3614,2004,958,6
478,ALB,2020,AEG34_01,grassland,454,861,532,4837,4700,1379,3727,4391,2525,1155,6
479,ALB,2020,AEG34_02,grassland,454,861,532,4837,4700,1379,3727,4391,2525,1155,6
480,ALB,2020,AEG34_03,grassland,456,876,539,4799,4646,1409,3686,4334,2579,1201,6
481,ALB,2020,AEG34_04,grassland,456,876,539,4799,4646,1409,3686,4334,2579,1201,6
482,ALB,2020,AEG34_05,grassland,455,901,560,4771,4540,1421,3656,4297,2597,1222,6
483,ALB,2020,AEG34_06,grassland,455,901,560,4771,4540,1421,3656,4297,2597,1222,6
484,ALB,2020,AEG34_07,grassland,443,822,595,4145,3913,1348,3209,3724,2522,1234,6
485,ALB,2020,AEG34_09,grassland,461,846,637,4105,3851,1372,3176,3670,2551,1257,6
486,ALB,2020,AEG34_10,grassland,461,846,637,4105,3851,1372,3176,3670,2551,1257,6
487,ALB,2020,AEG49_02,grassland,461,834,714,4299,4037,1467,3198,3768,2758,1316,6
488,ALB,2020,AEG49_04,grassland,458,838,709,4268,4018,1472,3190,3729,2786,1334,6
489,ALB,2020,AEG49_06,grassland,454,833,690,4269,4035,1475,3196,3736,2785,1332,6
490,ALB,2020,AEG49_09,grassland,458,830,690,4248,3999,1428,3160,3693,2639,1256,6
491,ALB,2020,AEG04_02,grassland,400,782,603,4521,4279,1312,3354,4038,2518,1245,6
492,ALB,2020,AEG04_03,grassland,413,788.5,626,4489.5,4254.5,1321,3320.5,4005.5,2523,1254.5,6
493,ALB,2020,AEG04_04,grassland,426,795,649,4458,4230,1330,3287,3973,2528,1264,6
494,ALB,2020,AEG04_05,grassland,426,795,649,4458,4230,1330,3287,3973,2528,1264,6
495,ALB,2020,AEG04_01,grassland,400,782,603,4521,4279,1312,3354,4038,2518,1245,6
496,ALB,2020,AEG04_06,grassland,435,794,670,4475,4175,1310,3250,3972,2508,1253,6
497,ALB,2020,AEG04_07,grassland,435,794,670,4475,4175,1310,3250,3972,2508,1253,6
498,ALB,2020,AEG04_08,grassland,435,787,670,4469,4295,1320,3233,3958,2517,1267,6
499,ALB,2020,AEG04_09,grassland,435,787,670,4469,4295,1320,3233,3958,2517,1267,6
500,ALB,2020,AEG04_10,grassland,434,783,671,4585,4390,1307,3272,4069,2531,1267,6
