"","explrtr","year","Qnum2","type","blue","green","red","nir","nirb","re1","re2","re3","swir1","swir2","month"
"263","HAI","2020","HEG03_06","grassland",418,772,622,3457,3281,1240,2682,3110,2260,1166,"06"
"264","HAI","2020","HEG03_08","grassland",445,783,658,3418,3163,1248,2644,3047,2245,1161,"06"
"265","HAI","2020","HEG03_10","grassland",415,749,625,3464,3191,1250,2678,3086,2238,1151,"06"
"266","HAI","2020","HEG41_02","grassland",432,786,628,3730,3576,1272,2875,3369,2234,1135,"06"
"267","HAI","2020","HEG41_03","grassland",432,786,628,3730,3576,1272,2875,3369,2234,1135,"06"
"268","HAI","2020","HEG41_07","grassland",452,797,664,3780,3592,1325,2894,3397,2336,1208,"06"
"269","HAI","2020","HEG45_01","grassland",452,747,664,3191,2918,1214,2480,2852,2082,1063,"06"
"270","HAI","2020","HEG47_01","grassland",377,700,516,3618,3466,1159,2772,3260,2067,1015,"06"
"271","HAI","2020","HEG47_04","grassland",360,683,498,3564,3356,1158,2744,3220,2065,1014,"06"
"272","HAI","2020","HEG47_05","grassland",357,681,498.5,3544.5,3325,1159.5,2732.5,3206.5,2067.5,1016.5,"06"
"273","HAI","2020","HEG47_08","grassland",367,710,518,3625,3449,1185,2795,3270,2079,1014,"06"
"274","HAI","2020","HEG47_09","grassland",367,710,518,3625,3449,1185,2795,3270,2079,1014,"06"
"275","HAI","2020","HEG47_10","grassland",367,710,518,3625,3449,1185,2795,3270,2079,1014,"06"
"276","HAI","2020","HEG06_03","grassland",365,697,465,3886,3775,1123,2983,3546,2122,1075,"06"
"277","HAI","2020","HEG06_05","grassland",409,724,545,3707,3514,1168,2853,3366,2246,1162,"06"
"278","HAI","2020","HEG06_06","grassland",409,724,545,3707,3514,1168,2853,3366,2246,1162,"06"
"279","HAI","2020","HEG06_07","grassland",412.5,731,564.5,3644.5,3431.5,1177.5,2807.5,3302,2280.5,1186,"06"
"280","HAI","2020","HEG06_08","grassland",416,738,584,3582,3349,1187,2762,3238,2315,1210,"06"
"281","HAI","2020","HEG06_09","grassland",416,738,584,3582,3349,1187,2762,3238,2315,1210,"06"
"282","HAI","2020","HEG08_02","grassland",372,725,466,4130,3999,1219,3174,3750,1835,867,"06"
"283","HAI","2020","HEG08_05","grassland",379,735,481,4163,4004,1253,3231,3793,1828,866,"06"
"284","HAI","2020","HEG08_06","grassland",379,735,481,4163,4004,1253,3231,3793,1828,866,"06"
"285","HAI","2020","HEG12_01","grassland",318,665,395,4613,4444,1087,3382,4262,1965,905,"06"
"286","HAI","2020","HEG15_03","grassland",338,617,466,3784,3604,1022,2790,3399,2162,1033,"06"
"287","HAI","2020","HEG17_04","grassland",410,762,586,3596,3433,1257,2824,3222,2217,1122,"06"
"288","HAI","2020","HEG04_01","grassland",356,663,494,3241,3066,1066,2436,2885,1977,986,"06"
"289","HAI","2020","HEG29_02","grassland",318,608.5,400.5,4198.5,3928,977.5,3000,3762,1887.5,878.5,"06"
"290","HAI","2020","HEG29_03","grassland",316.5,577.5,384.5,4164,3926,952,2970,3730.5,1888,856,"06"
"291","HAI","2020","HEG29_04","grassland",316.5,577.5,384.5,4164,3926,952,2970,3730.5,1888,856,"06"
"292","HAI","2020","HEG29_05","grassland",304.5,564,380.5,4109,3937.5,946.5,2933.5,3704.5,1895,857,"06"
"293","HAI","2020","HEG29_06","grassland",304.5,564,380.5,4109,3937.5,946.5,2933.5,3704.5,1895,857,"06"
"294","HAI","2020","HEG29_07","grassland",321.5,582.5,402.5,4054,3867.5,949.5,2906.5,3665,1914,869.5,"06"
"295","HAI","2020","HEG29_08","grassland",329,589,411.5,4027.5,3818,949.5,2889.5,3642,1917,872,"06"
"296","HAI","2020","HEG29_10","grassland",340,596,441.5,3920,3715.5,968,2838,3546.5,1962,901,"06"
"297","HAI","2020","HEG44_07","grassland",514,827,797,3429,3221,1356,2641,3043,2704,1420,"06"
"298","HAI","2020","HEG48_01","grassland",385,743,551,3683,3569,1218,2857,3317,2193,1079,"06"
"299","HAI","2020","HEG50_01","grassland",442,767,562,3756,3545,1233,2855,3397,2022,940,"06"
"300","HAI","2020","HEG50_03","grassland",443,773,553,3807,3634,1224,2921,3456,1965,912,"06"
"301","HAI","2020","HEG50_04","grassland",443,773,553,3807,3634,1224,2921,3456,1965,912,"06"
"302","HAI","2020","HEG50_05","grassland",444,767.5,548,3821,3666,1220.5,2938.5,3475.5,1954.5,906.5,"06"
"303","HAI","2020","HEG50_06","grassland",445,762,543,3835,3698,1217,2956,3495,1944,901,"06"
"304","HAI","2020","HEG50_07","grassland",445,762,543,3835,3698,1217,2956,3495,1944,901,"06"
"305","HAI","2020","HEG50_08","grassland",440,757,544,3807,3650,1213,2952,3488,1962,912,"06"
"306","HAI","2020","HEG50_09","grassland",440,757,544,3807,3650,1213,2952,3488,1962,912,"06"
"307","HAI","2020","HEG50_10","grassland",449,749,544,3757,3562,1205,2904,3416,1962,921,"06"
"308","HAI","2020","HEG07_03","grassland",489,858,693,3856,3659,1441,2975,3414,2488,1277,"06"
"309","HAI","2020","HEG07_04","grassland",489,858,693,3856,3659,1441,2975,3414,2488,1277,"06"
"310","HAI","2020","HEG07_05","grassland",508,874,705,3852,3707,1461,2995,3422,2503,1290,"06"
"311","HAI","2020","HEG07_09","grassland",500.5,863.5,708,3722.5,3511,1441.5,2890.5,3303,2491,1312.5,"06"
"312","HAI","2020","HEG07_10","grassland",495,860,707,3685,3417,1433,2862,3269,2490,1318,"06"
"313","HAI","2020","HEG09_10","grassland",467,797,570,3822,3633,1264,2977,3462,2115,1030,"06"
"314","HAI","2020","HEG24_03","grassland",349,710,440,4087,3898,1130,3123,3730,1975,931,"06"
"315","HAI","2020","HEG24_05","grassland",354.5,722.5,449.5,4121,3941.5,1127,3146,3766,1972,928,"06"
"316","HAI","2020","HEG24_09","grassland",366,721,429,4212,4101,1106,3197,3858,1960,917,"06"
"317","HAI","2020","HEG11_02","grassland",442,789,622,3552,3327,1265,2735,3174,2176,1116,"06"
"318","HAI","2020","HEG11_04","grassland",450,774,624,3515,3278,1265,2719,3148,2158,1133,"06"
"319","HAI","2020","HEG11_10","grassland",450,780,642,3489,3217,1254,2662,3111,2189,1116,"06"
"320","HAI","2020","HEG13_04","grassland",318,688,452,3869,3711,1134,2971,3527,1953,922,"06"
"321","HAI","2020","HEG13_06","grassland",340,692,478,3762,3586,1149,2885,3409,1965,947,"06"
"322","HAI","2020","HEG13_08","grassland",345,699,483,3792,3593,1144,2905,3439,1990,954,"06"
"323","HAI","2020","HEG13_10","grassland",378,570,421,2525,2409,822,1965,2326,1329,648,"06"
"324","HAI","2020","HEG14_03","grassland",518,785,507,4611,4466,1186,3405,4234,2067,937,"06"
"325","HAI","2020","HEG14_04","grassland",518,785,507,4611,4466,1186,3405,4234,2067,937,"06"
"326","HAI","2020","HEG14_05","grassland",519,805,525,4574,4427,1221,3383,4189,2107,962,"06"
"327","HAI","2020","HEG14_06","grassland",519,805,525,4574,4427,1221,3383,4189,2107,962,"06"
"328","HAI","2020","HEG14_07","grassland",527,808,534,4586,4371,1222,3390,4195,2104,961,"06"
"329","HAI","2020","HEG14_08","grassland",527,808,534,4586,4371,1222,3390,4195,2104,961,"06"
"330","HAI","2020","HEG14_09","grassland",596,885,629,4588,4321,1355,3404,4138,2339,1140,"06"
"331","HAI","2020","HEG14_10","grassland",596,885,629,4588,4321,1355,3404,4138,2339,1140,"06"
"332","HAI","2020","HEG33_05","grassland",328,614,483,3628,3491,1031,2632,3221,1952,967,"06"
"333","HAI","2020","HEG33_06","grassland",328,614,483,3628,3491,1031,2632,3221,1952,967,"06"
"334","HAI","2020","HEG33_10","grassland",366,665,548,3310,3112,1092,2453,2944,2127,1082,"06"
"335","HAI","2020","HEG39_01","grassland",327,727,404,4254,4363,1122,3156,3877,1900,889,"06"
"336","HAI","2020","HEG39_03","grassland",354,753,426,4315,4414,1147,3249,3944,1923,904,"06"
"337","HAI","2020","HEG39_04","grassland",355,757,437.5,4292,4252.5,1181,3249,3909,1953,933,"06"
"338","HAI","2020","HEG39_05","grassland",356,761,449,4269,4091,1215,3249,3874,1983,962,"06"
"339","HAI","2020","HEG39_06","grassland",356,761,449,4269,4091,1215,3249,3874,1983,962,"06"
"340","HAI","2020","HEG39_07","grassland",398,772,488,4276,4085,1280,3305,3897,2074,1033,"06"
"341","HAI","2020","HEG39_08","grassland",398,772,488,4276,4085,1280,3305,3897,2074,1033,"06"
"342","HAI","2020","HEG39_09","grassland",383,762,524,4008,3787,1258,3081,3631,2094,1064,"06"
"343","HAI","2020","HEG39_10","grassland",383,762,524,4008,3787,1258,3081,3631,2094,1064,"06"
"344","HAI","2020","HEG27_01","grassland",297,579.5,402,3544.5,3301,995.5,2647.5,3206,1834.5,866,"06"
"345","HAI","2020","HEG26_01","grassland",430,756.5,598.5,3477,3257.5,1243.5,2622,3070.5,2253.5,1143,"06"
"346","HAI","2020","HEG26_10","grassland",458.5,796,631.5,3515.5,3308.5,1261.5,2676.5,3108,2247,1137,"06"
"347","HAI","2020","HEG49_02","grassland",418,757,468,4185,4066,1236,3207,3822,1910,883,"06"
"348","HAI","2020","HEG25_01","grassland",487,816,770,3230,3126,1219,2437,2876,2254,1242,"06"
"349","HAI","2020","HEG34_01","grassland",350,686,456,3541,3449,1092,2763,3232,1981,1005,"06"
"350","HAI","2020","HEG34_10","grassland",396,699,455,3992,3733,1128,3062,3657,1703,794,"06"
"351","HAI","2020","HEG37_01","grassland",282,564,363,4023,3837,939,2922,3667,1805,799,"06"
"352","HAI","2020","HEG38_01","grassland",370,766,485,4207,4073,1281,3229,3780,2103,1006,"06"
"353","HAI","2020","HEG38_08","grassland",396,784,555,4126,3840,1294,3133,3690,2118,1026,"06"
"354","HAI","2020","HEG38_09","grassland",377,732,511,3988,3748,1253,3032,3555,2068,1008,"06"
"355","HAI","2020","HEG38_10","grassland",377,732,511,3988,3748,1253,3032,3555,2068,1008,"06"
"356","HAI","2020","HEG40_01","grassland",470,830,659,3589,3431,1321,2731,3172,2568,1344,"06"
"357","HAI","2020","HEG40_10","grassland",431,790,598,3599,3437,1300,2775,3196,2463,1272,"06"
"358","HAI","2020","HEG41_01","grassland",439,781,626,3788,3626,1281,2917,3428,2242,1137,"06"
"359","HAI","2020","HEG45_02","grassland",470,770,660,3239,2943,1227,2505,2898,2124,1091,"06"
"360","HAI","2020","HEG05_01","grassland",342,667,395,4044,3962,1042,3021,3686,1810,824,"06"
"361","HAI","2020","HEG06_01","grassland",354,681,442,3909,3809,1114,3007,3574,2081,1054,"06"
"362","HAI","2020","HEG06_10","grassland",411,726,577,3567,3332,1176,2744,3226,2327,1213,"06"
"363","HAI","2020","HEG08_01","grassland",372,725,466,4130,3999,1219,3174,3750,1835,867,"06"
"364","HAI","2020","HEG08_03","grassland",375,734,476,4168,3978,1252,3232,3791,1835,870,"06"
"365","HAI","2020","HEG08_07","grassland",371,735,468,4103,4015,1211,3174,3738,1813,860,"06"
"366","HAI","2020","HEG08_08","grassland",371,735,468,4103,4015,1211,3174,3738,1813,860,"06"
"367","HAI","2020","HEG08_09","grassland",375,732.5,469,4085,4005.5,1211.5,3162.5,3719.5,1812,862.5,"06"
"368","HAI","2020","HEG08_10","grassland",379,730,470,4067,3996,1212,3151,3701,1811,865,"06"
"369","HAI","2020","HEG12_02","grassland",318,665,395,4613,4444,1087,3382,4262,1965,905,"06"
"370","HAI","2020","HEG12_05","grassland",318,668,398,4616.5,4439,1092,3390,4268.5,1971.5,907,"06"
"371","HAI","2020","HEG12_06","grassland",318,671,401,4620,4434,1097,3398,4275,1978,909,"06"
"372","HAI","2020","HEG12_07","grassland",318,671,401,4620,4434,1097,3398,4275,1978,909,"06"
"373","HAI","2020","HEG12_08","grassland",326,668,407,4447,4324,1104,3304,4113,1980,915,"06"
"374","HAI","2020","HEG12_09","grassland",326,668,407,4447,4324,1104,3304,4113,1980,915,"06"
"375","HAI","2020","HEG12_10","grassland",324,670,419,4378,4194,1107,3266,4038,1994,922,"06"
"376","HAI","2020","HEG10_05","grassland",411,726,533,3365,3175,1109,2564,3010,2007,977,"06"
"377","HAI","2020","HEG10_06","grassland",411,726,533,3365,3175,1109,2564,3010,2007,977,"06"
"378","HAI","2020","HEG10_07","grassland",393,680,544,3154,2917,1091,2356,2765,2021,1001,"06"
"379","HAI","2020","HEG10_09","grassland",389,671.5,535.5,3169,2873,1096,2356.5,2783,2057,1034,"06"
"380","HAI","2020","HEG10_10","grassland",385,663,527,3184,2829,1101,2357,2801,2093,1067,"06"
"381","HAI","2020","HEG15_01","grassland",340,612,453,3838,3718,1012,2813,3446,2167,1031,"06"
"382","HAI","2020","HEG15_02","grassland",338,617,466,3784,3604,1022,2790,3399,2162,1033,"06"
"383","HAI","2020","HEG15_04","grassland",340.5,628,478,3746.5,3556.5,1043.5,2778,3366,2168.5,1040.5,"06"
"384","HAI","2020","HEG15_05","grassland",343,639,490,3709,3509,1065,2766,3333,2175,1048,"06"
"385","HAI","2020","HEG15_06","grassland",343,639,490,3709,3509,1065,2766,3333,2175,1048,"06"
"386","HAI","2020","HEG15_07","grassland",339,643,492,3688,3504,1070,2762,3314,2173,1048,"06"
"387","HAI","2020","HEG15_08","grassland",339,643,492,3688,3504,1070,2762,3314,2173,1048,"06"
"388","HAI","2020","HEG15_10","grassland",357,661,507,3659,3492,1097,2758,3283,2184,1056,"06"
"389","HAI","2020","HEG17_02","grassland",415,722,566,3093,2957,1120,2453,2821,1888,962,"06"
"390","HAI","2020","HEG17_05","grassland",411.5,761.5,588.5,3582,3401,1259,2809.5,3214.5,2214.5,1122.5,"06"
"391","HAI","2020","HEG17_06","grassland",413,761,591,3568,3369,1261,2795,3207,2212,1123,"06"
"392","HAI","2020","HEG17_07","grassland",413,761,591,3568,3369,1261,2795,3207,2212,1123,"06"
"393","HAI","2020","HEG17_08","grassland",408,701,551,3162,2981,1142,2480,2846,1894,944,"06"
"394","HAI","2020","HEG17_09","grassland",408,701,551,3162,2981,1142,2480,2846,1894,944,"06"
"395","HAI","2020","HEG17_10","grassland",425,725,553,3105,3057,1105,2445,2804,1850,920,"06"
"396","HAI","2020","HEG35_03","grassland",326.5,685,461,4370.5,4205,1111.5,3263.5,4010.5,1936,945,"06"
"397","HAI","2020","HEG35_05","grassland",336.5,687.5,462,4318.5,4189,1116.5,3237.5,3967.5,1937,947,"06"
"398","HAI","2020","HEG35_06","grassland",336.5,687.5,462,4318.5,4189,1116.5,3237.5,3967.5,1937,947,"06"
"399","HAI","2020","HEG35_07","grassland",335,693.5,454,4453.5,4304.5,1139,3339.5,4106,1963,946.5,"06"
"400","HAI","2020","HEG35_08","grassland",335,693.5,454,4453.5,4304.5,1139,3339.5,4106,1963,946.5,"06"
"401","HAI","2020","HEG35_09","grassland",337.5,702.5,468,4381.5,4224,1152,3290.5,4036,1970,958.5,"06"
"402","HAI","2020","HEG35_10","grassland",340.5,702.5,475.5,4357,4174,1156,3276,4005.5,1977.5,968,"06"
"403","HAI","2020","HEG18_01","grassland",462,808,581,3836,3513,1253,2934,3444,2103,1019,"06"
"404","HAI","2020","HEG18_02","grassland",462,808,581,3836,3513,1253,2934,3444,2103,1019,"06"
"405","HAI","2020","HEG19_01","grassland",349,707,454,4059,3765,1144,3063,3631,1972,904,"06"
"406","HAI","2020","HEG19_02","grassland",347,684,452,4029,3633,1147,3046,3595,1978,909,"06"
"407","HAI","2020","HEG19_09","grassland",348,690,459,3837,3697,1140,2942,3458,2023,937,"06"
"408","HAI","2020","HEG19_10","grassland",352,694,461,3831.5,3692,1142,2939.5,3460,2030,940.5,"06"
"409","HAI","2020","HEG02_01","grassland",409,794,569,3704,3638,1260,2940,3343,2139,1071,"06"
"410","HAI","2020","HEG02_02","grassland",409,794,569,3704,3638,1260,2940,3343,2139,1071,"06"
"411","HAI","2020","HEG02_07","grassland",410,761,620,3303,3192,1215,2632,2984,2189,1153,"06"
"412","HAI","2020","HEG02_08","grassland",410,761,620,3303,3192,1215,2632,2984,2189,1153,"06"
"413","HAI","2020","HEG20_01","grassland",510,846,778,3667,3469,1414,2834,3262,2463,1270,"06"
"414","HAI","2020","HEG20_02","grassland",495,846,753,3701,3483,1408,2868,3302,2471,1276,"06"
"415","HAI","2020","HEG20_03","grassland",495,846,753,3701,3483,1408,2868,3302,2471,1276,"06"
"416","HAI","2020","HEG20_04","grassland",489,854,743,3687,3494,1432,2866,3294,2465,1285,"06"
"417","HAI","2020","HEG20_06","grassland",472,849.5,688,3927,3731.5,1398.5,3030,3502,2365.5,1199.5,"06"
"418","HAI","2020","HEG20_07","grassland",455,845,633,4167,3969,1365,3194,3710,2266,1114,"06"
"419","HAI","2020","HEG22_02","grassland",377,696,588,3668,3459,1199,2681,3212,2340,1197,"06"
"420","HAI","2020","HEG22_09","grassland",347,663.5,553,3701,3496.5,1160,2694.5,3257,2317,1179.5,"06"
"421","HAI","2020","HEG28_01","grassland",399,681.5,553,3737.5,3520.5,1115.5,2766.5,3343.5,2164.5,1044,"06"
"422","HAI","2020","HEG28_06","grassland",362,633,437,4015,3895,1051,2985,3652,1997,925,"06"
"423","HAI","2020","HEG28_07","grassland",362,633,437,4015,3895,1051,2985,3652,1997,925,"06"
"424","HAI","2020","HEG28_08","grassland",344,625,399,4150,4053,1031,3090,3815,1937,888,"06"
"425","HAI","2020","HEG28_09","grassland",344,625,399,4150,4053,1031,3090,3815,1937,888,"06"
"426","HAI","2020","HEG28_10","grassland",376,678,468,4038,3939,1071,3017,3706,1999,941,"06"
"427","HAI","2020","HEG29_09","grassland",329,589,411.5,4027.5,3818,949.5,2889.5,3642,1917,872,"06"
"428","HAI","2020","HEG42_01","grassland",483,838,705,3684,3483,1374,2921,3322,2476,1268,"06"
"429","HAI","2020","HEG42_06","grassland",474,853,672,3796,3618,1364,3014,3424,2457,1239,"06"
"430","HAI","2020","HEG42_07","grassland",473,844,655,3780,3632,1352,2999,3406,2432,1223,"06"
"431","HAI","2020","HEG42_09","grassland",465,844,654,3793,3673,1349,3009,3417,2412,1209,"06"
"432","HAI","2020","HEG42_10","grassland",465,844,654,3793,3673,1349,3009,3417,2412,1209,"06"
"433","HAI","2020","HEG44_01","grassland",538,831,825,3276,3101,1370,2546,2905,2747,1486,"06"
"434","HAI","2020","HEG44_02","grassland",538,831,825,3276,3101,1370,2546,2905,2747,1486,"06"
"435","HAI","2020","HEG44_03","grassland",528,831,806,3412,3213,1369,2646,3034,2722,1442,"06"
"436","HAI","2020","HEG44_04","grassland",528,831,806,3412,3213,1369,2646,3034,2722,1442,"06"
"437","HAI","2020","HEG44_05","grassland",521,829,801.5,3420.5,3217,1362.5,2643.5,3038.5,2713,1431,"06"
"438","HAI","2020","HEG44_06","grassland",514,827,797,3429,3221,1356,2641,3043,2704,1420,"06"
"439","HAI","2020","HEG44_08","grassland",508,823,777,3465,3297,1352,2671,3091,2598,1357,"06"
"440","HAI","2020","HEG44_09","grassland",508,823,777,3465,3297,1352,2671,3091,2598,1357,"06"
"441","HAI","2020","HEG44_10","grassland",477,799,724,3572,3427,1316,2756,3198,2501,1277,"06"
"442","HAI","2020","HEG48_02","grassland",388,729,554,3642,3472,1208,2807,3275,2174,1074,"06"
"443","HAI","2020","HEG48_05","grassland",381,708,538,3575,3365,1186,2754,3213,2141,1061,"06"
"444","HAI","2020","HEG48_09","grassland",374,717,523,3578,3400,1195,2758,3221,2108,1043,"06"
"445","HAI","2020","HEG50_02","grassland",442,767,562,3756,3545,1233,2855,3397,2022,940,"06"
"446","HAI","2020","HEG07_01","grassland",489,856,675,3964,3698,1448,3020,3499,2486,1256,"06"
"447","HAI","2020","HEG07_02","grassland",489,856,675,3964,3698,1448,3020,3499,2486,1256,"06"
"448","HAI","2020","HEG07_06","grassland",508,874,705,3852,3707,1461,2995,3422,2503,1290,"06"
"449","HAI","2020","HEG07_07","grassland",506,867,709,3760,3605,1450,2919,3337,2492,1307,"06"
"450","HAI","2020","HEG07_08","grassland",506,867,709,3760,3605,1450,2919,3337,2492,1307,"06"
"451","HAI","2020","HEG09_02","grassland",428,756,559,3816,3612,1224,2927,3467,2060,979,"06"
"452","HAI","2020","HEG09_03","grassland",428,756,559,3816,3612,1224,2927,3467,2060,979,"06"
"453","HAI","2020","HEG09_04","grassland",436,773,564,3813,3568,1256,2952,3430,2100,1004,"06"
"454","HAI","2020","HEG09_07","grassland",459,790,568,3819,3633,1270,2963,3431,2116,1016,"06"
"455","HAI","2020","HEG09_08","grassland",459,790,568,3819,3633,1270,2963,3431,2116,1016,"06"
"456","HAI","2020","HEG09_09","grassland",467,797,570,3822,3633,1264,2977,3462,2115,1030,"06"
"457","HAI","2020","HEG24_01","grassland",320,662,388,4149,3823,1119,3167,3815,1966,915,"06"
"458","HAI","2020","HEG24_04","grassland",349,710,440,4087,3898,1130,3123,3730,1975,931,"06"
"459","HAI","2020","HEG24_07","grassland",360,735,459,4155,3985,1124,3169,3802,1969,925,"06"
"460","HAI","2020","HEG24_08","grassland",366,721,429,4212,4101,1106,3197,3858,1960,917,"06"
"461","HAI","2020","HEG24_10","grassland",343,663,376,4152,4065,1072,3148,3814,1917,891,"06"
"462","HAI","2020","HEG11_01","grassland",442,789,622,3552,3327,1265,2735,3174,2176,1116,"06"
"463","HAI","2020","HEG11_03","grassland",450,774,624,3515,3278,1265,2719,3148,2158,1133,"06"
"464","HAI","2020","HEG11_05","grassland",448,792,640,3502,3327,1273,2696,3135,2237,1145,"06"
"465","HAI","2020","HEG11_06","grassland",448,792,640,3502,3327,1273,2696,3135,2237,1145,"06"
"466","HAI","2020","HEG11_07","grassland",453,787,648,3489,3266,1267,2676,3118,2220,1136,"06"
"467","HAI","2020","HEG11_08","grassland",453,787,648,3489,3266,1267,2676,3118,2220,1136,"06"
"468","HAI","2020","HEG11_09","grassland",451.5,783.5,645,3489,3241.5,1260.5,2669,3114.5,2204.5,1126,"06"
"469","HAI","2020","HEG13_01","grassland",323,687,458,3837,3670,1138,2948,3496,1949,925,"06"
"470","HAI","2020","HEG13_02","grassland",323,687,458,3837,3670,1138,2948,3496,1949,925,"06"
"471","HAI","2020","HEG13_03","grassland",318,688,452,3869,3711,1134,2971,3527,1953,922,"06"
"472","HAI","2020","HEG13_05","grassland",340,692,478,3762,3586,1149,2885,3409,1965,947,"06"
"473","HAI","2020","HEG13_07","grassland",345,699,483,3792,3593,1144,2905,3439,1990,954,"06"
"474","HAI","2020","HEG13_09","grassland",378,570,421,2525,2409,822,1965,2326,1329,648,"06"
"475","HAI","2020","HEG14_01","grassland",506,787,492,4620,4468,1178,3411,4245,2053,931,"06"
"476","HAI","2020","HEG14_02","grassland",512,786,499.5,4615.5,4467,1182,3408,4239.5,2060,934,"06"
"477","HAI","2020","HEG32_01","grassland",273,586,324,4145,3988,968,3023,3772,1651,710,"06"
"478","HAI","2020","HEG32_02","grassland",273,586,324,4145,3988,968,3023,3772,1651,710,"06"
"479","HAI","2020","HEG32_07","grassland",302,632,334,4381,4331,1007,3218,4010,1670,720,"06"
"480","HAI","2020","HEG32_08","grassland",302,632,334,4381,4331,1007,3218,4010,1670,720,"06"
"481","HAI","2020","HEG32_09","grassland",290,602,320,4413,4343,999,3215,4029,1646,707,"06"
"482","HAI","2020","HEG32_10","grassland",290,602,320,4413,4343,999,3215,4029,1646,707,"06"
"483","HAI","2020","HEG33_01","grassland",324,604,464,3707,3527,1024,2679,3293,1947,966,"06"
"484","HAI","2020","HEG33_02","grassland",320,602,463,3704,3533,1024.5,2672,3288.5,1945,964.5,"06"
"485","HAI","2020","HEG33_03","grassland",316,600,462,3701,3539,1025,2665,3284,1943,963,"06"
"486","HAI","2020","HEG33_04","grassland",316,600,462,3701,3539,1025,2665,3284,1943,963,"06"
"487","HAI","2020","HEG33_07","grassland",322,612,472,3594,3349,1022,2610,3187,1939,958,"06"
"488","HAI","2020","HEG33_08","grassland",322,612,472,3594,3349,1022,2610,3187,1939,958,"06"
"489","HAI","2020","HEG33_09","grassland",366,665,548,3310,3112,1092,2453,2944,2127,1082,"06"
"490","HAI","2020","HEG39_02","grassland",354,753,426,4315,4414,1147,3249,3944,1923,904,"06"
