,explrtr,year,Qnum2,type,blue,green,red,nir,nirb,re1,re2,re3,swir1,swir2,month
282,ALB,2021,AEG48_07,grassland,346,645,482,3072,2903,1130,2385,2714,2202,1083,9
283,ALB,2021,AEG37_02,grassland,338,739,423,4709,4422,1237,3540,4289,2334,1138,9
284,ALB,2021,AEG37_06,grassland,325,743,421,4658,4398,1222,3480,4226,2302,1124,9
285,ALB,2021,AEG37_08,grassland,331,729,417,4622,4367,1204,3446,4186,2260,1100,9
286,ALB,2021,AEG37_09,grassland,313,704,395,4350,4202,1179,3267,3924,2205,1073,9
287,ALB,2021,AEG41_02,grassland,275.5,692,290.5,4478.5,4331,1096.5,3550,4216.5,1943,865.5,9
288,ALB,2021,AEG41_03,grassland,273,685,291,4435,4306,1091,3512,4188,1936,863,9
289,ALB,2021,AEG41_04,grassland,273,685,291,4435,4306,1091,3512,4188,1936,863,9
290,ALB,2021,AEG41_05,grassland,267,677,280,4411,4293,1089,3492,4152,1952,874,9
291,ALB,2021,AEG41_06,grassland,267,677,280,4411,4293,1089,3492,4152,1952,874,9
292,ALB,2021,AEG41_07,grassland,262,673,292,4339,4206,1085,3433,4072,1975,894,9
293,ALB,2021,AEG41_08,grassland,262,673,292,4339,4206,1085,3433,4072,1975,894,9
294,ALB,2021,AEG41_09,grassland,267,668,301,4260,4157,1075,3374,3995,1952,886,9
295,ALB,2021,AEG41_10,grassland,267,668,301,4260,4157,1075,3374,3995,1952,886,9
296,ALB,2021,AEG10_02,grassland,410,783,582,4251,3993,1256,3195,3756,2481,1184,9
297,ALB,2021,AEG10_06,grassland,333,679,466,4082,3809,1171,3082,3627,2333,1099,9
298,ALB,2021,AEG10_08,grassland,335,668,449,4034,3801,1142,3045,3590,2308,1082,9
299,ALB,2021,AEG22_04,grassland,288.5,614,334,4086,3527,1133.5,3212,3792,2106,946,9
300,ALB,2021,AEG22_05,grassland,263,566,293,4005,3130,1119,3182,3723,2095,938,9
301,ALB,2021,AEG44_01,grassland,293,638,370,3853,3757,1123,3048,3515,2069,995,9
302,ALB,2021,AEG44_02,grassland,293,638,370,3853,3757,1123,3048,3515,2069,995,9
303,ALB,2021,AEG44_03,grassland,314,691,373,3877,3916,1103,3077,3562,2023,953,9
304,ALB,2021,AEG44_09,grassland,240,550,268,3392,3048,955,2670,3112,1720,791,9
305,ALB,2021,AEG44_10,grassland,240,550,268,3392,3048,955,2670,3112,1720,791,9
306,ALB,2021,AEG07_04,grassland,395,728,561,3541,3336,1201,2678,3098,2270,1094,9
307,ALB,2021,AEG07_06,grassland,395,740,565,3578,3439,1218,2714,3140,2293,1105,9
308,ALB,2021,AEG13_01,grassland,392,730,653,3559,3359,1278,2659,3110,2628,1368,9
309,ALB,2021,AEG13_03,grassland,381,704,632,3533,3279,1264,2627,3080,2653,1379,9
310,ALB,2021,AEG13_04,grassland,381,704,632,3533,3279,1264,2627,3080,2653,1379,9
311,ALB,2021,AEG15_04,grassland,359,755,498,4075,3887,1287,3127,3693,2227,1136,9
312,ALB,2021,AEG06_01,grassland,359,704,551,3532,3438,1137,2652,3119,2277,1145,9
313,ALB,2021,AEG25_02,grassland,295,586,394,3580,3264,1037,2697,3196,1911,895,9
314,ALB,2021,AEG25_03,grassland,295,586,394,3580,3264,1037,2697,3196,1911,895,9
315,ALB,2021,AEG25_04,grassland,310,626,428,3914,3598,1109,2940,3498,2059,964,9
316,ALB,2021,AEG25_06,grassland,317,624,426,3734,3751,990,2731,3283,1807,868,9
317,ALB,2021,AEG25_07,grassland,317,624,426,3734,3751,990,2731,3283,1807,868,9
318,ALB,2021,AEG25_09,grassland,227,491,299,3798,3615,928,2720,3309,1758,836,9
319,ALB,2021,AEG25_10,grassland,176.5,402.5,237,3459,3217.5,841.5,2489,3001.5,1631,756,9
320,ALB,2021,AEG16_01,grassland,362,805,426,4195,4049,1326,3372,3849,2205,1042,9
321,ALB,2021,AEG17_02,grassland,360.5,802,444,4651,4448,1318.5,3608,4195,2257,1059,9
322,ALB,2021,AEG17_07,grassland,343,777,411,4247,4407,1173,3286,3847,2021,938,9
323,ALB,2021,AEG17_10,grassland,300,652,352,3923,3765,1096,2966,3520,1929,907,9
324,ALB,2021,AEG39_02,grassland,325,685,396,3730,3798,1055,2873,3442,1886,915,9
325,ALB,2021,AEG39_03,grassland,331,694,397,3974,3980,1125,3043,3637,2003,970,9
326,ALB,2021,AEG39_06,grassland,322,682,406,3966,4063,1098,3024,3630,1924,912,9
327,ALB,2021,AEG39_08,grassland,320,684,413,4088,3859,1151,3123,3728,2055,989,9
328,ALB,2021,AEG40_01,grassland,229,621,219,4653,4692,989,3526,4462,1754,747,9
329,ALB,2021,AEG40_03,grassland,238,611,248,4339,4105,1053,3308,4076,1878,836,9
330,ALB,2021,AEG50_01,grassland,323,761,379,4598,4363,1266,3557,4164,2210,1015,9
331,ALB,2021,AEG12_02,grassland,432,778,672,3479,3260,1289,2649,3072,2651,1419,9
332,ALB,2021,AEG12_03,grassland,432,778,672,3479,3260,1289,2649,3072,2651,1419,9
333,ALB,2021,AEG12_06,grassland,432,769,678,3473,3280,1287,2632,3056,2670,1438,9
334,ALB,2021,AEG12_08,grassland,431,763,681,3503,3326,1281,2661,3072,2643,1413,9
335,ALB,2021,AEG14_07,grassland,333,757,422,4365,4208,1247,3396,4000,2230,1078,9
336,ALB,2021,AEG19_01,grassland,362,787,431,5200,4989,1303,3932,4761,2377,1109,9
337,ALB,2021,AEG29_01,grassland,261,644,332,4256,4032,1067,3302,3879,2013,880,9
338,ALB,2021,AEG29_02,grassland,261.5,638.5,329.5,4201,3988.5,1056.5,3260.5,3822.5,1995,871,9
339,ALB,2021,AEG29_03,grassland,262,633,327,4146,3945,1046,3219,3766,1977,862,9
340,ALB,2021,AEG29_04,grassland,262,633,327,4146,3945,1046,3219,3766,1977,862,9
341,ALB,2021,AEG29_05,grassland,255,622,310,4211,4015,1019,3239,3812,1938,838,9
342,ALB,2021,AEG29_06,grassland,255,622,310,4211,4015,1019,3239,3812,1938,838,9
343,ALB,2021,AEG29_07,grassland,240,583,299,4007,3782,990,3068,3631,1869,815,9
344,ALB,2021,AEG29_08,grassland,240,583,299,4007,3782,990,3068,3631,1869,815,9
345,ALB,2021,AEG29_09,grassland,248,595,295,4122,3968,986,3154,3730,1893,815,9
346,ALB,2021,AEG29_10,grassland,248,595,295,4122,3968,986,3154,3730,1893,815,9
347,ALB,2021,AEG03_02,grassland,277,628.5,354.5,3691,3565.5,1049.5,2846.5,3323.5,1902.5,891,9
348,ALB,2021,AEG03_04,grassland,272,629,341,3762,3705,1043,2916,3418,1885,884,9
349,ALB,2021,AEG03_09,grassland,311,664,421,3719,3697,1123,2875,3386,1949,1014,9
350,ALB,2021,AEG31_02,grassland,421,849,582,4092,3947,1413,3192,3660,2622,1338,9
351,ALB,2021,AEG31_03,grassland,440,843,612,4078,3906,1418,3166,3658,2632,1340,9
352,ALB,2021,AEG31_04,grassland,440,843,612,4078,3906,1418,3166,3658,2632,1340,9
353,ALB,2021,AEG31_05,grassland,433,840,591,4048,3920,1402,3135,3631,2600,1322,9
354,ALB,2021,AEG31_06,grassland,433,840,591,4048,3920,1402,3135,3631,2600,1322,9
355,ALB,2021,AEG31_07,grassland,419,844,571,4082,3922,1411,3161,3662,2582,1312,9
356,ALB,2021,AEG31_08,grassland,419,844,571,4082,3922,1411,3161,3662,2582,1312,9
357,ALB,2021,AEG31_10,grassland,404,804,539,3989,3763,1358,3090,3575,2479,1248,9
358,ALB,2021,AEG35_04,grassland,273,639,342,4044,3967,1035,3098,3724,2073,972,9
359,ALB,2021,AEG45_01,grassland,309,701,351,4191,4037.5,1157.5,3329.5,3867,2015,957.5,9
360,ALB,2021,AEG45_02,grassland,318,725,360,4312,4224,1171,3429,3991,2053,969,9
361,ALB,2021,AEG45_04,grassland,316,746,376,4449,4375,1226,3503,4130,2131,1005,9
362,ALB,2021,AEG08_02,grassland,391,771,541,3811,3624,1262,2985,3453,2343,1113,9
363,ALB,2021,AEG08_03,grassland,396,776,548,3794,3601,1261,2968,3426,2327,1110,9
364,ALB,2021,AEG08_05,grassland,389,764,532,3805,3592,1248,2958,3413,2294,1094,9
365,ALB,2021,AEG08_06,grassland,389,764,532,3805,3592,1248,2958,3413,2294,1094,9
366,ALB,2021,AEG08_07,grassland,371,740,503,3851,3657,1226,2967,3440,2264,1068,9
367,ALB,2021,AEG08_08,grassland,371,740,503,3851,3657,1226,2967,3440,2264,1068,9
368,ALB,2021,AEG08_09,grassland,369.5,737,498,3841,3662.5,1220.5,2961,3433.5,2243,1059.5,9
369,ALB,2021,AEG27_01,grassland,349.5,698,461.5,3930.5,3769,1177,3053,3556,2245.5,1061,9
370,ALB,2021,AEG11_02,grassland,264.5,654,245,4810,4946.5,956,3642.5,4525,1672.5,724.5,9
371,ALB,2021,AEG30_02,grassland,358,686,496,3378,3159,1154,2611,3009,2061,1044,9
372,ALB,2021,AEG32_03,grassland,332,665,480,3809,3428,1187,2890,3361,2091,1000,9
373,ALB,2021,AEG32_04,grassland,332,665,480,3809,3428,1187,2890,3361,2091,1000,9
374,ALB,2021,AEG32_05,grassland,274,560,378,3305,3055,959,2512,2962,1723,780,9
375,ALB,2021,AEG32_06,grassland,274,560,378,3305,3055,959,2512,2962,1723,780,9
376,ALB,2021,AEG32_07,grassland,309,591,420,3562,3403,1058,2720,3193,1847,850,9
377,ALB,2021,AEG32_08,grassland,309,591,420,3562,3403,1058,2720,3193,1847,850,9
378,ALB,2021,AEG34_08,grassland,453,789,659,3257,3101,1273,2540,2873,2434,1327,9
379,ALB,2021,AEG49_03,grassland,330,674,453,4178,3923,1190,3150,3701,2267,1031,9
380,ALB,2021,AEG49_05,grassland,328,683,445,4151,3942,1178,3130,3685,2229,1015,9
381,ALB,2021,AEG49_07,grassland,328,691,437,4123,4016,1184,3135,3669,2201,1009,9
382,ALB,2021,AEG49_08,grassland,328,691,437,4123,4016,1184,3135,3669,2201,1009,9
383,ALB,2021,AEG49_10,grassland,335,701,454,4049,3912,1170,3054,3601,2158,991,9
384,ALB,2021,AEG20_04,grassland,396,850,482,4415,4360,1298,3478,4033,2185,1064,9
385,ALB,2021,AEG09_01,grassland,394,748,564,3681,3528,1265,2824,3280,2385,1146,9
386,ALB,2021,AEG26_01,grassland,343,644,499,3374,3177,1085,2557,2968,2146,996,9
387,ALB,2021,AEG47_01,grassland,375,700,516,3493,3296,1158,2670,3095,2170,1043,9
388,ALB,2021,AEG42_02,grassland,132,285,119,2259,1645,517,1678,2063,996,447,9
389,ALB,2021,AEG48_02,grassland,383,690,525,3024,2807,1141,2328,2665,2241,1119,9
390,ALB,2021,AEG07_01,grassland,340,653,516,3286,3052,1137,2503,2897,2162,1053,9
391,ALB,2021,AEG15_02,grassland,370,755,507,4039,3940,1262,3103,3679,2149,1098,9
392,ALB,2021,AEG46_02,grassland,312,727,358,3842,3985,1129,3024,3515,1889,877,9
393,ALB,2021,AEG06_02,grassland,362.5,707.5,549.5,3602.5,3460,1146.5,2713.5,3190,2268,1136,9
394,ALB,2021,AEG25_01,grassland,297.5,590,398,3536.5,3283.5,1024.5,2674,3155,1903,890,9
395,ALB,2021,AEG16_02,grassland,361,829,425,4282,4126,1337,3440,3929,2233,1054,9
396,ALB,2021,AEG17_01,grassland,360,798,444,4702.5,4448,1330.5,3649.5,4251.5,2286,1072,9
397,ALB,2021,AEG39_01,grassland,325,685,396,3730,3798,1055,2873,3442,1886,915,9
398,ALB,2021,AEG50_02,grassland,322.5,759.5,383.5,4548,4327,1257,3520,4117,2212,1017.5,9
399,ALB,2021,AEG12_10,grassland,430,769,681.5,3517,3338,1284,2666.5,3078,2656,1418,9
400,ALB,2021,AEG14_01,grassland,345,759,429,4316,4186,1253,3336,3922,2284,1095,9
401,ALB,2021,AEG19_10,grassland,345,734,476,4550,4182,1250,3351,3979,2410,1164,9
402,ALB,2021,AEG03_01,grassland,282,628,368,3620,3426,1056,2777,3229,1920,898,9
403,ALB,2021,AEG35_02,grassland,258,576,335,3582,3452,934,2731,3291,1847,880,9
404,ALB,2021,AEG27_02,grassland,338,679,447,3846,3675,1141,2985,3478,2200,1041,9
405,ALB,2021,AEG27_05,grassland,370,709,484,3867,3722,1157,2983,3488,2211,1054,9
406,ALB,2021,AEG27_10,grassland,345.5,694,467,3775,3655,1147,2914,3394.5,2127,1021,9
407,ALB,2021,AEG28_01,grassland,361,683,494,3972,3748,1191,2991,3515.5,2326,1089.5,9
408,ALB,2021,AEG28_02,grassland,363,685,494,4009,3794,1192,3016,3544,2340,1095,9
409,ALB,2021,AEG28_04,grassland,366,689,495,4001,3799,1190,3011,3540,2336,1095,9
410,ALB,2021,AEG28_06,grassland,363,699,492,3968,3804,1213,2994,3523,2347,1111,9
411,ALB,2021,AEG28_09,grassland,373,719,510,3958,3766,1221,2999,3533,2351,1113,9
412,ALB,2021,AEG33_02,grassland,346,647,471,3496,3312,1063,2598,3080,2037,966,9
413,ALB,2021,AEG33_03,grassland,350,641,468,3481,3266,1076,2604,3075,2059,980,9
414,ALB,2021,AEG33_04,grassland,350,641,468,3481,3266,1076,2604,3075,2059,980,9
415,ALB,2021,AEG33_05,grassland,343,632,441,3564,3354,1069,2662,3153,2052,967,9
416,ALB,2021,AEG33_06,grassland,343,632,441,3564,3354,1069,2662,3153,2052,967,9
417,ALB,2021,AEG33_07,grassland,342,648,446,3653,3445,1091,2729,3216,2091,992,9
418,ALB,2021,AEG33_08,grassland,342,648,446,3653,3445,1091,2729,3216,2091,992,9
419,ALB,2021,AEG33_09,grassland,350,661,448,3698,3574,1094,2767,3269,2093,990,9
420,ALB,2021,AEG33_10,grassland,350,661,448,3698,3574,1094,2767,3269,2093,990,9
421,ALB,2021,AEG01_01,grassland,379,732,577,3619,3419,1225,2803,3247,2296,1177,9
422,ALB,2021,AEG01_02,grassland,379,732,577,3619,3419,1225,2803,3247,2296,1177,9
423,ALB,2021,AEG01_07,grassland,396,760,577,3702,3553,1240,2894,3348,2255,1167,9
424,ALB,2021,AEG01_08,grassland,396,760,577,3702,3553,1240,2894,3348,2255,1167,9
425,ALB,2021,AEG11_01,grassland,251,628,234,4499,4654,892,3393,4209,1567,677,9
426,ALB,2021,AEG11_07,grassland,265,663,245,5381,5241,1054,4026,4982,1842,794,9
427,ALB,2021,AEG11_08,grassland,265,663,245,5381,5241,1054,4026,4982,1842,794,9
428,ALB,2021,AEG11_10,grassland,267,672,250,5461,5340,1071,4122,5116,1917,820,9
429,ALB,2021,AEG18_01,grassland,306,700,348,4386,4223,1126,3384,4045,2016,951,9
430,ALB,2021,AEG18_02,grassland,306,700,348,4386,4223,1126,3384,4045,2016,951,9
431,ALB,2021,AEG02_01,grassland,170,393,178,4076,3229,814,3149,3838,1650,690,9
432,ALB,2021,AEG02_02,grassland,182.5,436,194,4181.5,3537.5,830.5,3171.5,3878,1675,700,9
433,ALB,2021,AEG02_04,grassland,195,479,210,4287,3846,847,3194,3918,1700,710,9
434,ALB,2021,AEG02_05,grassland,226,540,246,4453,4422,886,3234,4021,1747,732,9
435,ALB,2021,AEG02_08,grassland,242,557,274,4488,4380,925,3282,4102,1776,749,9
436,ALB,2021,AEG02_09,grassland,243,552,284,4365,4188,915,3205,3998,1762,741,9
437,ALB,2021,AEG02_10,grassland,243,552,284,4365,4188,915,3205,3998,1762,741,9
438,ALB,2021,AEG21_01,grassland,354,705,551,3572,3201,1190,2741,3183,2274,1210,9
439,ALB,2021,AEG21_02,grassland,354,705,551,3572,3201,1190,2741,3183,2274,1210,9
440,ALB,2021,AEG21_03,grassland,318,696,466,3668,3495,1161,2859,3293,2211,1145,9
441,ALB,2021,AEG21_04,grassland,318,696,466,3668,3495,1161,2859,3293,2211,1145,9
442,ALB,2021,AEG21_06,grassland,306,693,421,3791,3635,1153,2982,3425,2149,1084,9
443,ALB,2021,AEG21_07,grassland,309,688,419,3799,3610,1158,2995,3450,2142,1078,9
444,ALB,2021,AEG23_02,grassland,304.5,705,402,4228.5,4003.5,1209,3222,3770,2237.5,1082,9
445,ALB,2021,AEG23_05,grassland,298,687,379,4262,4033,1178,3230,3797,2210,1044,9
446,ALB,2021,AEG23_06,grassland,298,687,379,4262,4033,1178,3230,3797,2210,1044,9
447,ALB,2021,AEG23_07,grassland,307,705,388,4238,4040,1184,3217,3783,2221,1047,9
448,ALB,2021,AEG23_08,grassland,307,705,388,4238,4040,1184,3217,3783,2221,1047,9
449,ALB,2021,AEG23_09,grassland,326,719,410,4183,3996,1208,3173,3718,2263,1077,9
450,ALB,2021,AEG23_10,grassland,326,719,410,4183,3996,1208,3173,3718,2263,1077,9
451,ALB,2021,AEG24_02,grassland,288,679,352,4359,4328,1125,3392,4002,1957,896,9
452,ALB,2021,AEG24_04,grassland,313,717,397,4254,4194,1176,3319,3899,1995,922,9
453,ALB,2021,AEG24_05,grassland,316,728,379,4328,4147,1186,3392,3996,1975,918,9
454,ALB,2021,AEG24_07,grassland,311,726,365,4318,4171,1186,3394,3990,1970,916,9
455,ALB,2021,AEG24_08,grassland,311,726,365,4318,4171,1186,3394,3990,1970,916,9
456,ALB,2021,AEG30_01,grassland,358,686,496,3378,3159,1154,2611,3009,2061,1044,9
457,ALB,2021,AEG30_04,grassland,341,651,478,3307,3050,1117,2563,2968,1993,1008,9
458,ALB,2021,AEG30_05,grassland,330,622,448,3276,3079,1085,2542,2944,1946,978,9
459,ALB,2021,AEG30_07,grassland,326,627,438,3315,3158,1088,2560,2980,1951,973,9
460,ALB,2021,AEG30_08,grassland,326,627,438,3315,3158,1088,2560,2980,1951,973,9
461,ALB,2021,AEG30_10,grassland,335,643,450,3344,3165,1089,2570,3001,1945,977,9
462,ALB,2021,AEG36_01,grassland,339,744,430,4004,3850,1220,3159,3660,2137,1058,9
463,ALB,2021,AEG36_02,grassland,332,726.5,419,4027.5,3859.5,1204,3167,3695,2124.5,1044.5,9
464,ALB,2021,AEG36_06,grassland,314,692,389,4068,3870,1185,3178,3737,2104,1026,9
465,ALB,2021,AEG36_10,grassland,317,732,421,4122,3954,1201,3243,3811,2130,1041,9
466,ALB,2021,AEG38_01,grassland,317,649,371,3596,3457,1053,2776,3294,1806,867,9
467,ALB,2021,AEG43_01,grassland,326,738,385,4126,4215,1081,3104,3744,2015,930,9
468,ALB,2021,AEG43_02,grassland,326,738,385,4126,4215,1081,3104,3744,2015,930,9
469,ALB,2021,AEG43_04,grassland,320,755,381,4422,4412,1188,3416,4093,2115,983,9
470,ALB,2021,AEG05_01,grassland,369,726,502,4064,3945,1213,2994,3567,2263,1108,9
471,ALB,2021,AEG05_07,grassland,391,755,526,4352,4078,1288,3161,3783,2448,1191,9
472,ALB,2021,AEG05_08,grassland,391,755,526,4352,4078,1288,3161,3783,2448,1191,9
473,ALB,2021,AEG05_10,grassland,395,774,543,4527,4264,1317,3271,3944,2480,1191,9
474,ALB,2021,AEG32_01,grassland,296,604,420,3713,3312,1149,2814,3277,2035,968,9
475,ALB,2021,AEG32_02,grassland,296,604,420,3713,3312,1149,2814,3277,2035,968,9
476,ALB,2021,AEG32_09,grassland,327,655,451,3788,3621,1154,2884,3383,1972,923,9
477,ALB,2021,AEG32_10,grassland,327,655,451,3788,3621,1154,2884,3383,1972,923,9
478,ALB,2021,AEG34_01,grassland,411,759,526,3519,3496,1193,2713,3134,2262,1190,9
479,ALB,2021,AEG34_02,grassland,411,759,526,3519,3496,1193,2713,3134,2262,1190,9
480,ALB,2021,AEG34_03,grassland,420,767,575,3341,3194,1234,2577,2954,2385,1295,9
481,ALB,2021,AEG34_04,grassland,420,767,575,3341,3194,1234,2577,2954,2385,1295,9
482,ALB,2021,AEG34_05,grassland,439,788,642,3278,3110,1261,2551,2906,2442,1336,9
483,ALB,2021,AEG34_06,grassland,439,788,642,3278,3110,1261,2551,2906,2442,1336,9
484,ALB,2021,AEG34_07,grassland,453,789,659,3257,3101,1273,2540,2873,2434,1327,9
485,ALB,2021,AEG34_09,grassland,432,727,596,3076,2910,1178,2372,2707,2148,1120,9
486,ALB,2021,AEG34_10,grassland,432,727,596,3076,2910,1178,2372,2707,2148,1120,9
487,ALB,2021,AEG49_02,grassland,329,687,453,4223,3969,1184,3165,3721,2262,1021,9
488,ALB,2021,AEG49_04,grassland,330,674,453,4178,3923,1190,3150,3701,2267,1031,9
489,ALB,2021,AEG49_06,grassland,328,683,445,4151,3942,1178,3130,3685,2229,1015,9
490,ALB,2021,AEG49_09,grassland,335,701,454,4049,3912,1170,3054,3601,2158,991,9
491,ALB,2021,AEG04_02,grassland,360,826,426,5111,4795,1346,3938,4674,2484,1176,9
492,ALB,2021,AEG04_03,grassland,362,792.5,416.5,4886,4567.5,1274,3761.5,4478.5,2340,1103.5,9
493,ALB,2021,AEG04_04,grassland,364,759,407,4661,4340,1202,3585,4283,2196,1031,9
494,ALB,2021,AEG04_05,grassland,364,759,407,4661,4340,1202,3585,4283,2196,1031,9
495,ALB,2021,AEG04_01,grassland,360,826,426,5111,4795,1346,3938,4674,2484,1176,9
496,ALB,2021,AEG04_06,grassland,361,755,399,4607,4333,1219,3503,4191,2221,1046,9
497,ALB,2021,AEG04_07,grassland,361,755,399,4607,4333,1219,3503,4191,2221,1046,9
498,ALB,2021,AEG04_08,grassland,341,794,405,4997,4874,1305,3786,4544,2394,1128,9
499,ALB,2021,AEG04_09,grassland,341,794,405,4997,4874,1305,3786,4544,2394,1128,9
500,ALB,2021,AEG04_10,grassland,364,788,398,4730,4647,1229,3588,4328,2203,1038,9
